Energy_Meter_ID,Year,Month_Num,Present_Reading,Previous_Reading,Difference,Meter_Constant,Net_Energy_MU,Consumption_Ratio,Meter_Status_OK,meter_mean_diff,meter_std_diff,meter_mean_net,meter_std_net,meter_record_count,Diff_Zscore,Net_Energy_Zscore,Diff_Deviation_Ratio
Q0245756,2022,10,240.901,240.767,0.134000000000015,40000.0,5360.00000000058,0.0005565546773437,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.9944478617442284,-0.994447861744228,0.0271968440912499
Q0245885,2022,10,704.171,704.171,0.0,20000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
Q0245739,2022,10,1371.13,1333.219,37.9110000000001,10000.0,379110.000000001,0.0284356883602769,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.1807630011400103,-0.3453664055130361,0.9490130006400735
Q0245809,2022,10,735.295,722.937,12.3579999999999,20000.0,247159.999999999,0.0170941589654422,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-2.086197604821838,-1.7509556381751914,0.5232967856137446
Q0245113,2022,10,1345.062,1321.642,23.4199999999998,40000.0,936799.999999994,0.0177203811622207,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-0.0427336935747646,-0.0353783015820643,0.9643147520752614
Q0245930,2022,10,1792.067,1732.229,59.838,40000.0,2393520.0,0.0345439315471568,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1220606211187395,0.2394449337851881,0.773083295920312
Q0245713,2022,10,699.552,674.208,25.3440000000001,40000.0,1013760.0,0.0375907731738574,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.4690970569683557,-0.469097056968362,0.7729071144026818
20002075,2022,10,45.3,37.4,7.9,2000.0,15800.0,0.2112299465240641,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,6.109728940975402,5.971266129990159,7.469551282051281
20002088,2022,10,13974.4,13103.7,870.699999999999,2000.0,1741400.0,0.0664468814151727,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-0.1115905956637096,-0.1560907558680838,0.970914503851996
Q0469696,2022,10,0.627,0.554,0.073,30000.0,2190.0,0.131768953068592,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,-1.3820760458627137,-1.382076045862714,0.4357077981056182
Q0469732,2022,10,320.732,285.403,35.329,40000.0,1413160.0,0.1237863652449343,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,1.3299767803233091,0.6449191622283534,3.004377057216892
Q0245916,2022,10,1381.899,1335.347,46.5519999999999,120000.0,5586239.99999999,0.034861350645188,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.2010362077082903,0.1648690518306088,1.055060148243345
KEB07711,2022,10,1155.59,1155.52,0.0699999999999363,20000.0,1399.99999999873,6.0578787039546086e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1524128459700783,-0.152412845970078,0.3815165876773757
Q0245899,2022,10,271.295,263.785,7.50999999999999,20000.0,150200.0,0.0284701556191595,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,-0.5408603471871493,-0.590524954051219,0.7962818972220247
Q0245701,2022,10,1046.674,999.606,47.068,20000.0,941360.0,0.047086552101528,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.9091285135629128,0.8842397574569854,1.5302934243680402
Q0245949,2022,10,1329.053,1308.146,20.9070000000002,20000.0,418140.000000003,0.0159821610126088,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-1.31595973815897,-1.4294383419653136,0.5602356906366917
Q0245773,2022,10,969.943,944.335,25.6079999999999,40000.0,1024320.0,0.0271174953803469,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,-0.0955191798792708,0.0336692014163374,0.8536106701333741
Q0245716,2022,10,873.173,849.877,23.296,40000.0,931840.000000002,0.0274110253601403,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.1119766699475527,0.0939197442063459,1.0772626818144742
Q0245675,2022,10,163.366,159.48,3.88600000000002,40000.0,155440.000000001,0.0243666917481817,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.0996423630856783,-0.0670953253714117,0.8630867183258519
Q0245847,2022,10,1646.573,1552.745,93.8280000000002,20000.0,1876560.0,0.0604271789637063,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,1.21448577834006,0.6772985761614072,1.7374740444275492
13193134,2022,11,24830.3,23576.0,1254.3,12000.0,15051600.0,0.0532024092297251,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,0.4935221770560408,0.4928687253032711,1.0904585959574002
13190208,2022,11,19481.2,18483.3,997.900000000001,9000.0,8981100.00000001,0.0539892768066309,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,0.5556645591183813,0.555664559118384,1.0610638735001217
14192934,2022,11,23026.4,22349.7,676.700000000001,9000.0,6090300.00000001,0.0302778113352752,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.4062305130541181,0.4062305130541196,1.0890371538224457
Q0245915,2022,11,2193.332,2119.131,74.201,120000.0,8904120.0,0.0350148244728617,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.7564614435298391,0.7628388493528581,1.22298401625206
Q0245881,2022,11,172.309,168.164,4.14500000000001,20000.0,82900.0000000002,0.0246485573606717,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.3792552192322517,-0.3887665733107738,0.7548353318781619
Q0245703,2022,11,233.99,230.103,3.887,20000.0,77740.0,0.0168924351268779,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,-0.728523071005596,-0.7608984670087436,0.5360800633215005
Q0245763,2022,11,166.449,163.379,3.07000000000002,40000.0,122800.000000001,0.0187906646509038,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.8816783656718774,-0.8816783656718757,0.5766310587662667
Q0245756,2022,11,241.095,240.901,0.193999999999988,40000.0,7759.99999999954,0.0008053100651304,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.9819992187845727,-0.9819992187845724,0.0393745354753849
Q0245885,2022,11,704.171,704.171,0.0,20000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
Q0245739,2022,11,1401.692,1371.13,30.5619999999999,10000.0,305619.999999999,0.0222896443079794,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.832969704587098,-1.0494074501461257,0.7650480157622264
Q0245809,2022,11,756.954,735.295,21.659,20000.0,433180.0,0.0294562046525544,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.3625960283133135,-0.3942394965366959,0.917145580159264
Q0245113,2022,11,1367.918,1345.062,22.856,40000.0,914240.0,0.016992525251624,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-0.0705431651759421,-0.0631018797965927,0.9410921423327226
Q0245930,2022,11,1847.78,1792.067,55.713,40000.0,2228520.0,0.0310886813941666,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1507276234453953,-0.0739211630564849,0.7197899272303275
Q0245713,2022,11,727.885,699.552,28.333,40000.0,1133320.0,0.0405016353323269,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.2808027282934888,-0.2808027282934887,0.8640616032343392
20002075,2022,11,46.1,45.3,0.800000000000004,2000.0,1600.00000000001,0.0176600441501104,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.2300418129869327,-0.2463907973100545,0.75641025641026
20002088,2022,11,14934.3,13974.4,959.9,2000.0,1919800.0,0.0686898900847263,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.27002702374403,0.2216298968675678,1.0703811097364555
Q0469696,2022,11,0.693,0.627,0.0659999999999999,30000.0,1980.0,0.1052631578947367,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,-1.4844049690100576,-1.4844049690100567,0.3939275982872708
Q0469732,2022,11,361.286,320.732,40.554,40000.0,1622160.0,0.1264420138932192,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,1.6248083758385568,0.8223509887979322,3.4487108941202367
Q0245916,2022,11,1432.244,1381.899,50.345,120000.0,6041400.0,0.0364317508008906,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.5149125800650024,0.5057359539740666,1.1410251581738986
KEB07711,2022,11,1155.65,1155.59,0.0600000000001728,20000.0,1200.00000000346,5.192152926225807e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1658438630475759,-0.1658438630475757,0.3270142180104186
Q0245899,2022,11,281.727,271.295,10.432,20000.0,208639.999999999,0.038452606940784,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.2816902779763724,0.2576810888838647,1.1061002332650032
Q0245701,2022,11,1092.392,1046.674,45.7180000000001,20000.0,914360.000000002,0.0436793118010002,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.8338810660101195,0.8167365266115325,1.4864016906445616
Q0245949,2022,11,1361.49,1329.053,32.4369999999999,20000.0,648739.999999998,0.0244060996815024,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.3914085026984488,-0.4787448006575328,0.8692000333468283
Q0245773,2022,11,1000.474,969.943,30.5310000000001,40000.0,1221240.0,0.0314771074176524,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,0.0115575679181074,0.3746477859086028,1.0177127214090218
Q0245716,2022,11,899.79,873.173,26.617,40000.0,1064680.0,0.0304830772366988,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.3345468118813948,0.3177126844939247,1.2308336539258182
Q0245675,2022,11,166.299,163.366,2.93299999999999,40000.0,117320.0,0.0179535521467134,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.2536857207255336,-0.2292993213438114,0.651423917871771
Q0245847,2022,11,1735.134,1646.573,88.5609999999999,20000.0,1771220.0,0.0537850432382894,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,1.053867532531245,0.5345631385717621,1.6399415829874628
0.1055555555555556,2022,11,28.4333333333333,22.0,12.0,368.0,6.13333333333333,0.5454545454545454,0,12.0,12.654643598964242,6.13333333333333,399980.85516549455,1,-0.104794986695801,-0.0703827710098905,1.0
13193134,2022,12,26137.9,24830.3,1307.6,12000.0,15691200.0,0.0526614660314212,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,0.7463307502140131,0.7451485971813511,1.136796348619865
13190208,2022,12,20533.0,19481.2,1051.8,9000.0,9466199.99999999,0.0539905139313799,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,1.0771853407647245,1.0771853407647172,1.1183755708462038
14192934,2022,12,23720.6,23026.4,694.199999999997,9000.0,6247799.99999997,0.0301480040301565,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.5347253983945613,0.5347253983945593,1.117200520442644
Q0245915,2022,12,2271.527,2193.332,78.1950000000002,120000.0,9383400.00000002,0.035651237477956,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.9797837718341053,1.010891565991221,1.2888132929587215
Q0245881,2022,12,176.813,172.309,4.50399999999999,20000.0,90079.9999999998,0.0261390873372835,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,-0.2781215374718782,-0.2879334822885521,0.820211902238655
Q0245703,2022,12,240.592,233.99,6.602,20000.0,132040.0,0.0282148809778195,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,-0.1405123795099396,-0.1690842424571224,0.9105224023793534
Q0245763,2022,12,170.729,166.449,4.28,40000.0,171200.0,0.025713581938011,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,-0.4083786806330708,-0.4083786806330712,0.8039025835568749
Q0245756,2022,12,241.369,241.095,0.274000000000001,40000.0,10960.0,0.0011364814699599,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.9654010281716888,-0.9654010281716884,0.0556114573209081
Q0245885,2022,12,704.171,704.171,0.0,20000.0,0.0,0.0,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5795474584845649,-0.3252372166071114,0.0
Q0245739,2022,12,1433.033,1401.692,31.3409999999999,10000.0,313409.999999999,0.022359405632621,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.763835261535626,-0.974778524609432,0.7845484543552103
Q0245809,2022,12,779.307,756.954,22.3530000000001,20000.0,447060.000000001,0.0295301960224797,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.2339884061117138,-0.2930072631964982,0.9465328571633096
Q0245113,2022,12,1394.586,1367.918,26.6680000000001,40000.0,1066720.0,0.019495320625944,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,0.1174173060008827,0.1242780495541353,1.0980506322947643
Q0245930,2022,12,1900.753,1847.78,52.973,40000.0,2118920.0,0.0286684562014958,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1697694625666163,-0.2820722188979842,0.684390210815647
Q0245713,2022,12,759.712,727.885,31.827,40000.0,1273080.0,0.0437253137514854,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.0606955404748176,-0.0606955404748177,0.9706169006508072
20002075,2022,12,46.8,46.1,0.699999999999996,2000.0,1399.99999999999,0.0151843817787417,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.3193343588173954,-0.3339634300889396,0.6618589743589705
20002088,2022,12,15991.8,14934.3,1057.5,2000.0,2115000.0,0.0708101484502119,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.6875817283874719,0.6349206559146485,1.179214526040527
Q0469696,2022,12,0.754,0.693,0.0610000000000001,30000.0,1830.0,0.0880230880230881,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,-1.5574970569724425,-1.5574970569724442,0.3640845984170241
Q0469732,2022,12,400.982,361.286,39.696,40000.0,1587840.0,0.10987417170884,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,1.5763939243644738,0.7932148151717698,3.375746600902424
Q0245916,2022,12,1483.902,1432.244,51.6580000000001,120000.0,6198960.00000002,0.036067876702573,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.6235652763224199,0.6237317996145637,1.1707831486929658
KEB07711,2022,12,1155.72,1155.65,0.0699999999999363,20000.0,1399.99999999873,6.057197248296308e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1524128459700783,-0.152412845970078,0.3815165876773757
Q0245899,2022,12,293.776,281.727,12.049,20000.0,240980.000000001,0.0427683537609103,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.7368799976510504,0.7270682112062938,1.2775500106029545
Q0245701,2022,12,1140.521,1092.392,48.1289999999999,20000.0,962579.999999998,0.0440583600026363,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.9682674334544036,0.9372922966621884,1.5647890758351588
Q0245949,2022,12,1396.324,1361.49,34.8340000000001,20000.0,696680.000000001,0.02558520444513,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.199201277078404,-0.2811027869094891,0.933431388895508
Q0245773,2022,12,1031.509,1000.474,31.035,40000.0,1241400.0,0.0310202963795161,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,0.0225197212575074,0.4095560139370615,1.0345129314116437
Q0245716,2022,12,927.503,899.79,27.7130000000001,40000.0,1108520.0,0.0307994087509308,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,0.4079996500504742,0.3915690718938616,1.2815153116897593
Q0245675,2022,12,166.299,166.299,0.0,40000.0,0.0,0.0,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.7277771876276109,-0.7285063729566509,0.0
Q0245847,2022,12,1827.441,1735.134,92.307,20000.0,1846140.0,0.0531987731206927,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,1.168102571224961,0.6360795519400573,1.709308699098067
0,2022,12,27.8,2022.0,16.0,527.0,8.78333333333333,0.0079129574678536,0,124.9524761904762,473.5156850711432,42.16047619047619,114.3483941579356,35,-0.2300926445004808,-0.2918899133034002,0.1280486828897234
13193134,2023,1,27414.2,26137.9,1276.3,12000.0,15315600.0,0.0488294775020181,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,0.597870931455204,0.5969992540334355,1.1095848728537272
13190208,2023,1,21572.5,20533.0,1039.5,9000.0,9355500.0,0.0506258218477572,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,0.9581741048788224,0.9581741048788248,1.1052970202458916
14192934,2023,1,24385.1,23720.6,664.5,9000.0,5980500.0,0.0280136252877245,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.3166512215596104,0.3166512215596104,1.0694032639500723
Q0245915,2023,1,2348.811,2271.527,77.2840000000001,120000.0,9274080.00000001,0.0340229281888351,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.9288457044617472,0.9543126914650412,1.2737981524780575
Q0245881,2023,1,183.969,176.813,7.15600000000001,20000.0,143120.0,0.0404721372297286,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.4689718442231851,0.4569393795246745,1.3031608286900171
Q0245703,2023,1,252.188,240.592,11.596,20000.0,231920.0,0.048197778812263,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,0.9410807672043542,0.9195051635873698,1.5992756404106303
Q0245763,2023,1,178.435,170.729,7.70599999999999,40000.0,308240.0,0.0451358585829003,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,0.9317243945264108,0.9317243945264146,1.4474003058152498
Q0245756,2023,1,241.816,241.369,0.447000000000003,40000.0,17880.0000000001,0.0018519362469911,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.9295074409713324,-0.929507440971332,0.0907238008118467
Q0245885,2023,1,704.602,704.171,0.430999999999926,20000.0,8619.99999999853,0.0006120672393494,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5565465328759795,-0.3171005553839158,0.0396877344069966
Q0245739,2023,1,1464.991,1433.033,31.9580000000001,10000.0,319580.000000001,0.0223009518971301,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.7090779427130688,-0.9156693499545476,0.7999936027658329
Q0245809,2023,1,801.334,779.307,22.0269999999999,20000.0,440539.999999999,0.0282648558270359,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.294400632102695,-0.3405601566675531,0.93272845903172
Q0245113,2023,1,1422.529,1394.586,27.943,40000.0,1117720.0,0.0200367707692462,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,0.1802844625461155,0.1869510322199743,1.1505485532553057
Q0245930,2023,1,1951.886,1900.753,51.133,40000.0,2045320.0,0.0269014437962218,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1825566829983852,-0.4218524899740275,0.6606181384787813
Q0245713,2023,1,793.749,759.712,34.037,40000.0,1361480.0,0.0448025041068194,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,0.0785250906297221,0.0785250906297222,1.0380144986160027
20002075,2023,1,47.6,46.8,0.800000000000004,2000.0,1600.00000000001,0.0170940170940171,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.2300418129869327,-0.2463907973100545,0.75641025641026
20002088,2023,1,16923.9,15991.8,932.100000000002,2000.0,1864200.0,0.0582861216373392,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,0.1510923845115828,0.1039097831226001,1.039381427633454
Q0469696,2023,1,0.826,0.754,0.072,30000.0,2160.0,0.0954907161803713,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,-1.396694463455191,-1.3966944634551914,0.4297391981315687
Q0469732,2023,1,434.161,400.982,33.179,40000.0,1327160.0,0.0827443625898419,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,1.208658516140002,0.5719089369413497,2.8215411243284345
Q0245916,2023,1,1533.321,1483.902,49.4189999999999,120000.0,5930279.99999998,0.0333034122199443,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.4382847074569508,0.4225187772314116,1.1200381823775107
KEB07711,2023,1,1155.79,1155.72,0.0699999999999363,20000.0,1399.99999999873,6.056830374133552e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1524128459700783,-0.152412845970078,0.3815165876773757
Q0245899,2023,1,304.651,293.776,10.875,20000.0,217500.0,0.0370180001089265,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.4063959340158791,0.3862763240037451,1.1530713225418816
Q0245701,2023,1,1187.236,1140.521,46.7150000000001,20000.0,934300.000000003,0.0409593510334313,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.8894526994991127,0.8665889126507362,1.5188165488092369
Q0245949,2023,1,1428.032,1396.324,31.7079999999999,20000.0,634159.999999997,0.0227081966649573,1,37.31822222222222,12.470915139988511,764864.2253521127,242559.7629313648,72,-0.4498645174990331,-0.5388536984557494,0.8496653407331513
Q0245773,2023,1,1065.576,1031.509,34.067,40000.0,1362680.0,0.033026372043288,1,29.999624999999973,45.97636836445583,1004875.5555555556,577514.2749601826,72,0.0884666437278787,0.6195594809654077,1.1355808614274354
Q0245716,2023,1,948.104,927.503,20.601,40000.0,824040.0,0.0222112489124024,1,21.62518055555556,14.921138887475545,876090.704225352,593584.408110889,72,-0.0686395698933698,-0.0876887996283559,0.9526394448858164
Q0245675,2023,1,166.299,166.299,0.0,40000.0,0.0,0.0,1,4.502444444444445,6.186569902144633,171208.25396825396,235012.7058921989,63,-0.7277771876276109,-0.7285063729566509,0.0
Q0245847,2023,1,1918.236,1827.441,90.7950000000001,20000.0,1815900.0,0.0496842305716026,1,54.00253333333333,32.792040365511475,1376707.7333333334,738008.7368551424,75,1.1219938209567064,0.595104427270313,1.681310012616694
0.002777777777777778,2023,1,28.5,24.0,12.0,197.0,3.28333333333333,0.5,0,12.0,12.654643598964242,3.28333333333333,399980.85516549455,1,-0.104794986695801,-0.0703827710098905,1.0
13193134,2023,2,28628.3,27414.2,1214.1,12000.0,14569200.0,0.0442872671827009,1,1150.2500000000002,210.83145770809924,13802040.000000006,2535279.5498053106,60,0.3028485440175697,0.3025938500781526,1.0555096718104755
13190208,2023,2,22512.0,21572.5,939.5,9000.0,8455500.0,0.0435508170124,1,940.471186440678,103.35158616277336,8464240.677966101,930164.2754649604,59,-0.0093969185837996,-0.0093969185837973,0.9989673405685572
14192934,2023,2,25067.0,24385.1,681.900000000001,9000.0,6137100.00000001,0.0279637975649064,1,621.3745762711865,136.1921912582771,5592371.186440678,1225729.7213244932,59,0.4444118504124302,0.4444118504124314,1.097405697046735
Q0245915,2023,2,2418.76,2348.811,69.9490000000001,120000.0,8393880.00000001,0.0297805996310474,1,60.67209302325582,17.88446336883331,7430185.7142857155,1932169.929421755,43,0.5187131861563625,0.4987626973382723,1.1529023726474774
Q0245881,2023,2,191.399,183.969,7.43000000000001,20000.0,148600.0,0.0403872391544228,1,5.491263888888889,3.54975705176635,110582.81690140846,71206.78268622402,72,0.54616022528821,0.5338983403605808,1.3530582667924576
Q0245703,2023,2,264.647,252.188,12.459,20000.0,249180.0,0.0494036195219439,1,7.250782608695652,4.617262983933441,147553.7777777778,91751.76558343042,46,1.1279880330462515,1.1076214345958593,1.718297275256644
Q0245763,2023,2,186.393,178.435,7.958,40000.0,318320.0,0.044598873539384,1,5.324028169014084,2.556519765908508,212961.12676056335,102260.7906363403,71,1.030295899179127,1.0302958991791265,1.4947328878377597
Q0245756,2023,2,242.607,241.816,0.790999999999997,40000.0,31639.9999999999,0.003271082145102,1,4.927042253521127,4.819802463162096,197081.69014084508,192792.09852648395,71,-0.8581352213359432,-0.8581352213359427,0.1605425647475838
Q0245885,2023,2,704.606,704.602,0.0040000000000191,20000.0,80.000000000382,5.676963732744302e-06,1,10.859778378378376,18.73837633034432,344557.15068493143,1059402.593219086,74,-0.5793339928176628,-0.3251617023498191,0.00036833164183
Q0245739,2023,2,1494.026,1464.991,29.0350000000001,10000.0,290350.000000001,0.0198192343843751,1,39.94781944444444,11.267900132210784,415160.42253521126,104383.1187971452,72,-0.9684874125968336,-1.1956954723470454,0.7268231508951112
Q0245809,2023,2,822.049,801.334,20.715,20000.0,414300.000000001,0.0258506440510448,1,23.615661971830985,5.396258698510247,487234.3661971831,137110.4789652949,71,-0.5375320446797287,-0.531938672722769,0.8771721082690409
Q0245113,2023,2,1445.369,1422.529,22.8399999999999,40000.0,913599.999999997,0.0160559116896737,1,24.286676056338035,20.28085999217323,965589.014084507,813747.7718576561,71,-0.0713320863561226,-0.0638883642849521,0.9404333448932136
Q0245930,2023,2,2001.223,1951.886,49.337,40000.0,1973480.0,0.0252765786526467,1,77.40174999999999,143.8936639763133,2267442.5,526540.6872759613,72,-0.1950381220720031,-0.5582901893504263,0.6374145287412754
Q0245713,2023,2,826.249,793.749,32.5,40000.0,1300000.0,0.0409449334739319,1,32.79048611111111,15.874084052531863,1311619.4444444445,634963.3621012745,72,-0.0182993935366479,-0.0182993935366478,0.9911411465469956
20002075,2023,2,48.2,47.6,0.600000000000001,2000.0,1200.0,0.0126050420168067,1,1.057627118644068,1.1199143116590644,2162.71186440678,2283.818513313473,59,-0.4086269046478464,-0.4215360628678115,0.5673076923076931
20002088,2023,2,17749.4,16923.9,825.5,2000.0,1651000.0,0.0487771731102169,1,896.7833898305083,233.7418281117024,1815122.711864407,472306.7131964677,59,-0.3049663400272666,-0.3474918041152974,0.9205121430226524
Q0469696,2023,2,0.912,0.826,0.0860000000000001,30000.0,2580.0,0.1041162227602906,1,0.1675434782608695,0.0684068568758487,5026.304347826088,2052.2057062754616,46,-1.192036617160504,-1.192036617160506,0.5132995977682633
Q0469732,2023,2,460.083,434.161,25.922,40000.0,1036880.0,0.0597059616133185,1,11.759176470588235,17.721981224124892,653498.6274509804,1177917.198062783,51,0.7991670541966237,0.3254739579144724,2.204406070853301
Q0245916,2023,2,1584.043,1533.321,50.722,120000.0,6086640.0,0.0330798312942951,1,44.12260294117647,12.08437567798017,5366090.149253732,1335301.248486868,68,0.5461098888913873,0.5396159492569774,1.1495695316892738
KEB07711,2023,2,1155.87,1155.79,0.0799999999999272,20000.0,1599.99999999854,6.921672622182853e-05,1,0.1834782608695662,0.7445452523857999,3669.5652173913177,14890.905047715944,46,-0.1389818288922751,-0.1389818288922754,0.4360189573455722
Q0245899,2023,2,315.767,304.651,11.116,20000.0,222320.0,0.0364876530850054,1,9.431333333333336,3.55236493731814,190886.19718309864,68898.3537511435,72,0.4742380629222473,0.4562344541705345,1.1786244433448785
Q0245701,2023,2,1230.3,1187.236,43.0639999999999,20000.0,861279.999999997,0.0362724849987701,1,30.7575,17.940807879931587,587681.0256410255,399980.85516549455,40,0.6859501580063088,0.6840301750086718,1.4001137933837242
